"","GEO.id","GEO.id2","GEO.display.label","Total_Pop","Male","Female","Age_0_14","Age_15_24","Age_25_64","Age_65_older","White_NonHisp","Black_NonHisp","Asian","Hisp","OtherRace","Median_Income_and_Benefits","Pct_Fam_Below_PovLine","Unemp_Rate"
"165","1400000US17031130200",17031130200,"Census Tract 1302, Cook County, Illinois",1407,731,676,208,178,756,265,1055,57,98,150,47,"64199","1.8","0.6"
"166","1400000US17031130300",17031130300,"Census Tract 1303, Cook County, Illinois",4962,2661,2301,1076,554,2866,466,2432,53,1514,870,93,"52975","10.3","6.9"
"167","1400000US17031140100",17031140100,"Census Tract 1401, Cook County, Illinois",3706,2022,1684,949,628,1980,149,839,260,399,2148,60,"32697","29.5","6.4"
"168","1400000US17031140200",17031140200,"Census Tract 1402, Cook County, Illinois",6317,3420,2897,794,1523,3623,377,1420,120,724,3923,130,"47614","17.8","4.6"
"169","1400000US17031140301",17031140301,"Census Tract 1403.01, Cook County, Illinois",2968,1581,1387,621,462,1718,167,375,78,570,1932,13,"45281","24.2","8.6"
"170","1400000US17031140302",17031140302,"Census Tract 1403.02, Cook County, Illinois",4725,2173,2552,1151,502,2573,499,983,427,884,2385,46,"58724","14.8","4.9"
"171","1400000US17031140400",17031140400,"Census Tract 1404, Cook County, Illinois",6666,3190,3476,1452,754,3678,782,2938,61,1439,1875,353,"45582","10.5","5.6"
"172","1400000US17031140500",17031140500,"Census Tract 1405, Cook County, Illinois",4014,2306,1708,836,461,2510,207,1562,117,86,2122,127,"49552","7.7","13.2"
"173","1400000US17031140601",17031140601,"Census Tract 1406.01, Cook County, Illinois",3304,1772,1532,829,507,1753,215,729,165,411,1920,79,"40793","21.0","6.2"
"174","1400000US17031140602",17031140602,"Census Tract 1406.02, Cook County, Illinois",5574,2925,2649,1696,773,2922,183,1003,255,329,3931,56,"35343","31.3","8.3"
"175","1400000US17031140701",17031140701,"Census Tract 1407.01, Cook County, Illinois",2378,1200,1178,382,375,1438,183,1009,47,222,1100,0,"45272","7.7","7.2"
"176","1400000US17031140702",17031140702,"Census Tract 1407.02, Cook County, Illinois",6265,3279,2986,1620,1014,3347,284,1474,434,363,3955,39,"39890","18.2","8.8"
"177","1400000US17031140800",17031140800,"Census Tract 1408, Cook County, Illinois",7801,4077,3724,1487,1030,4712,572,3268,130,834,3299,270,"60728","8.4","8.0"
"178","1400000US17031150200",17031150200,"Census Tract 1502, Cook County, Illinois",7889,3670,4219,1608,1113,4495,673,4486,646,326,2209,222,"53677","22.2","7.3"
"179","1400000US17031150300",17031150300,"Census Tract 1503, Cook County, Illinois",6240,2913,3327,1223,606,3725,686,4344,32,192,1509,163,"53093","11.8","7.0"
"180","1400000US17031150401",17031150401,"Census Tract 1504.01, Cook County, Illinois",4490,2108,2382,572,663,2542,713,3347,0,239,828,76,"52604","15.2","12.1"
"181","1400000US17031150402",17031150402,"Census Tract 1504.02, Cook County, Illinois",3684,1736,1948,642,576,1974,492,2244,75,173,1144,48,"53837","11.3","11.9"
"182","1400000US17031150501",17031150501,"Census Tract 1505.01, Cook County, Illinois",3794,1569,2225,662,663,1936,533,2755,2,309,728,0,"68083","1.9","7.5"
"183","1400000US17031150502",17031150502,"Census Tract 1505.02, Cook County, Illinois",5162,2466,2696,1126,519,2943,574,2278,85,386,2222,191,"49132","13.0","6.2"
"184","1400000US17031150600",17031150600,"Census Tract 1506, Cook County, Illinois",4057,2071,1986,862,535,2222,438,2162,27,131,1687,50,"61545","9.9","8.7"
"185","1400000US17031150700",17031150700,"Census Tract 1507, Cook County, Illinois",4084,2111,1973,891,318,2352,523,2212,11,205,1612,44,"54712","5.2","4.0"
"186","1400000US17031150800",17031150800,"Census Tract 1508, Cook County, Illinois",5340,2406,2934,1048,813,2951,528,2063,33,316,2846,82,"56489","19.4","10.5"
"187","1400000US17031151001",17031151001,"Census Tract 1510.01, Cook County, Illinois",2828,1269,1559,782,354,1550,142,720,56,0,1964,88,"39733","17.9","6.7"
"188","1400000US17031151002",17031151002,"Census Tract 1510.02, Cook County, Illinois",5174,2367,2807,998,772,2959,445,1415,28,238,3349,144,"50742","8.1","12.8"
"189","1400000US17031151100",17031151100,"Census Tract 1511, Cook County, Illinois",4907,2490,2417,1061,510,2807,529,2288,32,167,2360,60,"38036","14.8","8.9"
"190","1400000US17031151200",17031151200,"Census Tract 1512, Cook County, Illinois",3661,1784,1877,562,388,2166,545,2197,129,187,1139,9,"55833","3.6","6.7"
"191","1400000US17031160100",17031160100,"Census Tract 1601, Cook County, Illinois",2414,1183,1231,484,252,1350,328,1664,0,100,607,43,"55827","6.2","7.9"
"192","1400000US17031160200",17031160200,"Census Tract 1602, Cook County, Illinois",3737,1904,1833,886,230,2312,309,2352,140,235,899,111,"62331","5.2","9.1"
"193","1400000US17031160300",17031160300,"Census Tract 1603, Cook County, Illinois",3972,2291,1681,495,561,2509,407,1874,595,504,977,22,"38664","14.3","9.0"
"194","1400000US17031160400",17031160400,"Census Tract 1604, Cook County, Illinois",5251,2659,2592,943,627,3253,428,2102,247,229,2469,204,"46250","15.7","12.5"
"195","1400000US17031160501",17031160501,"Census Tract 1605.01, Cook County, Illinois",3946,2027,1919,1063,359,2204,320,848,238,280,2472,108,"38158","22.3","8.6"
"196","1400000US17031160502",17031160502,"Census Tract 1605.02, Cook County, Illinois",4672,2549,2123,1160,733,2533,246,1239,35,296,3056,46,"46763","7.6","7.6"
"197","1400000US17031160601",17031160601,"Census Tract 1606.01, Cook County, Illinois",3146,1400,1746,749,151,2105,141,1563,38,303,1197,45,"51304","8.7","5.2"
"198","1400000US17031160602",17031160602,"Census Tract 1606.02, Cook County, Illinois",3824,1762,2062,693,351,2545,235,1406,61,446,1884,27,"63267","17.3","8.1"
"199","1400000US17031160700",17031160700,"Census Tract 1607, Cook County, Illinois",5532,2894,2638,1002,676,3091,763,2142,131,450,2770,39,"63387","6.5","3.8"
"200","1400000US17031160800",17031160800,"Census Tract 1608, Cook County, Illinois",5270,2403,2867,991,598,3231,450,1561,46,374,3025,264,"47349","8.2","9.0"
"201","1400000US17031160900",17031160900,"Census Tract 1609, Cook County, Illinois",2428,1195,1233,365,238,1488,337,1654,1,182,591,0,"63636","6.7","7.9"
"202","1400000US17031161000",17031161000,"Census Tract 1610, Cook County, Illinois",1694,762,932,316,170,1085,123,1250,0,55,364,25,"55898","8.7","3.5"
"203","1400000US17031161100",17031161100,"Census Tract 1611, Cook County, Illinois",2238,1154,1084,553,123,1418,144,1572,44,250,296,76,"102892","3.4","5.8"
"204","1400000US17031161200",17031161200,"Census Tract 1612, Cook County, Illinois",2607,1372,1235,450,295,1711,151,674,16,274,1643,0,"62865","1.4","7.9"
"205","1400000US17031161300",17031161300,"Census Tract 1613, Cook County, Illinois",3729,1803,1926,565,458,2394,312,1637,63,78,1890,61,"44877","11.9","6.3"
"206","1400000US17031170100",17031170100,"Census Tract 1701, Cook County, Illinois",2038,961,1077,157,208,895,778,1551,41,130,316,0,"45443","0.0","1.1"
"207","1400000US17031170200",17031170200,"Census Tract 1702, Cook County, Illinois",3804,1807,1997,492,601,2307,404,2451,1,218,1036,98,"67119","4.0","6.5"
"208","1400000US17031170300",17031170300,"Census Tract 1703, Cook County, Illinois",5260,2604,2656,729,493,3140,898,4144,43,225,820,28,"59539","13.3","5.6"
"209","1400000US17031170400",17031170400,"Census Tract 1704, Cook County, Illinois",3623,1712,1911,444,387,2234,558,2786,10,116,603,108,"69598","4.9","5.1"
"210","1400000US17031170500",17031170500,"Census Tract 1705, Cook County, Illinois",4785,2300,2485,720,575,2770,720,3617,68,0,1081,19,"75011","4.6","3.0"
"211","1400000US17031170600",17031170600,"Census Tract 1706, Cook County, Illinois",2584,1278,1306,422,253,1418,491,1899,52,307,325,1,"60500","4.8","7.7"
"212","1400000US17031170700",17031170700,"Census Tract 1707, Cook County, Illinois",3083,1596,1487,477,323,1810,473,2442,0,99,533,9,"68387","16.7","10.7"
"213","1400000US17031170800",17031170800,"Census Tract 1708, Cook County, Illinois",3612,1816,1796,484,535,2149,444,2785,0,53,774,0,"58323","5.1","8.4"
"214","1400000US17031170900",17031170900,"Census Tract 1709, Cook County, Illinois",1754,822,932,379,272,924,179,1198,118,62,362,14,"58278","7.0","8.6"
"215","1400000US17031171000",17031171000,"Census Tract 1710, Cook County, Illinois",6656,3496,3160,1003,759,3860,1034,4657,14,334,1644,7,"57389","7.0","3.5"
"216","1400000US17031171100",17031171100,"Census Tract 1711, Cook County, Illinois",4287,2411,1876,842,669,2293,483,2259,67,273,1647,41,"54080","3.8","10.7"
"217","1400000US17031180100",17031180100,"Census Tract 1801, Cook County, Illinois",6416,3029,3387,1378,494,3699,845,2904,98,216,3140,58,"51962","12.1","6.2"
"218","1400000US17031190100",17031190100,"Census Tract 1901, Cook County, Illinois",2650,1517,1133,513,599,1389,149,410,138,0,2102,0,"35957","14.1","12.1"
"219","1400000US17031190200",17031190200,"Census Tract 1902, Cook County, Illinois",5956,3041,2915,1311,934,3235,476,1420,13,67,4274,182,"43028","19.8","10.6"
"220","1400000US17031190300",17031190300,"Census Tract 1903, Cook County, Illinois",5658,2612,3046,1097,856,3063,642,1904,7,37,3683,27,"48618","14.5","8.1"
"221","1400000US17031190401",17031190401,"Census Tract 1904.01, Cook County, Illinois",4627,2177,2450,1023,428,2692,484,1769,192,139,2497,30,"50000","15.0","11.0"
"222","1400000US17031190402",17031190402,"Census Tract 1904.02, Cook County, Illinois",5289,2694,2595,1333,728,2743,485,1405,156,95,3578,55,"41651","11.8","8.0"
"223","1400000US17031190601",17031190601,"Census Tract 1906.01, Cook County, Illinois",4409,2310,2099,803,779,2600,227,651,223,80,3455,0,"53914","23.9","11.4"
"224","1400000US17031190602",17031190602,"Census Tract 1906.02, Cook County, Illinois",4955,2521,2434,1302,445,2547,661,1037,565,0,3353,0,"41119","15.4","8.5"
"225","1400000US17031190701",17031190701,"Census Tract 1907.01, Cook County, Illinois",3195,1521,1674,996,272,1772,155,636,87,0,2472,0,"43125","8.6","6.5"
"226","1400000US17031190702",17031190702,"Census Tract 1907.02, Cook County, Illinois",4539,2200,2339,1318,461,2555,205,889,162,76,3312,100,"39358","12.5","5.5"
"227","1400000US17031190800",17031190800,"Census Tract 1908, Cook County, Illinois",6898,3468,3430,1631,1258,3682,327,377,202,154,5980,185,"39883","16.8","6.6"
"228","1400000US17031190900",17031190900,"Census Tract 1909, Cook County, Illinois",1944,1045,899,344,425,1015,160,261,274,0,1409,0,"40197","17.7","10.7"
"229","1400000US17031191000",17031191000,"Census Tract 1910, Cook County, Illinois",2536,1155,1381,609,397,1324,206,90,51,0,2395,0,"38965","23.7","14.4"
"230","1400000US17031191100",17031191100,"Census Tract 1911, Cook County, Illinois",8033,3952,4081,2009,1861,3749,414,184,958,79,6376,436,"37152","27.0","10.4"
"231","1400000US17031191200",17031191200,"Census Tract 1912, Cook County, Illinois",3778,1682,2096,1244,715,1669,150,294,101,0,3383,0,"35513","29.4","8.6"
"232","1400000US17031191301",17031191301,"Census Tract 1913.01, Cook County, Illinois",5926,3033,2893,1695,976,2890,365,134,896,82,4814,0,"36319","30.4","10.5"
"233","1400000US17031191302",17031191302,"Census Tract 1913.02, Cook County, Illinois",4912,2588,2324,1722,1018,1870,302,516,30,0,4366,0,"39401","26.5","5.5"
"234","1400000US17031200100",17031200100,"Census Tract 2001, Cook County, Illinois",4103,1922,2181,1109,498,2145,351,726,0,19,3358,0,"48445","9.8","9.2"
"235","1400000US17031200200",17031200200,"Census Tract 2002, Cook County, Illinois",5276,2574,2702,1060,989,2978,249,511,30,126,4609,0,"44074","12.8","7.3"
"236","1400000US17031200300",17031200300,"Census Tract 2003, Cook County, Illinois",2339,1027,1312,620,528,934,257,366,0,0,1963,10,"35833","34.3","4.4"
"237","1400000US17031200401",17031200401,"Census Tract 2004.01, Cook County, Illinois",3958,1768,2190,1069,488,2074,327,382,0,0,3576,0,"39883","13.7","5.8"
"238","1400000US17031200402",17031200402,"Census Tract 2004.02, Cook County, Illinois",4055,2234,1821,882,891,1993,289,127,27,11,3790,100,"40496","21.0","11.6"
"239","1400000US17031210100",17031210100,"Census Tract 2101, Cook County, Illinois",4409,2052,2357,785,525,2815,284,1764,173,156,2197,119,"63581","9.3","7.3"
"240","1400000US17031210400",17031210400,"Census Tract 2104, Cook County, Illinois",3261,1901,1360,606,788,1630,237,682,42,122,2320,95,"39674","13.9","9.7"
"241","1400000US17031210501",17031210501,"Census Tract 2105.01, Cook County, Illinois",4319,2286,2033,931,622,2438,328,1051,87,151,2968,62,"36132","22.5","5.9"
"242","1400000US17031210502",17031210502,"Census Tract 2105.02, Cook County, Illinois",4535,2256,2279,837,859,2420,419,1767,71,4,2693,0,"39141","22.4","7.1"
"243","1400000US17031210601",17031210601,"Census Tract 2106.01, Cook County, Illinois",3361,1777,1584,668,490,2007,196,783,30,202,2289,57,"46867","13.7","5.1"
"244","1400000US17031210602",17031210602,"Census Tract 2106.02, Cook County, Illinois",4645,2376,2269,729,773,2880,263,977,153,37,3447,31,"50827","10.5","8.4"
"245","1400000US17031210700",17031210700,"Census Tract 2107, Cook County, Illinois",4250,2298,1952,591,574,2744,341,1526,177,90,2421,36,"43469","7.5","8.0"
"246","1400000US17031210800",17031210800,"Census Tract 2108, Cook County, Illinois",1132,669,463,277,188,641,26,467,13,0,643,9,"46607","24.8","5.5"
"247","1400000US17031210900",17031210900,"Census Tract 2109, Cook County, Illinois",3047,1438,1609,560,363,1778,346,965,53,174,1737,118,"54190","11.1","6.1"
"248","1400000US17031220300",17031220300,"Census Tract 2203, Cook County, Illinois",2248,1171,1077,430,273,1406,139,1461,88,46,627,26,"75313","4.3","4.4"
"249","1400000US17031220400",17031220400,"Census Tract 2204, Cook County, Illinois",2445,1221,1224,210,305,1493,437,1363,93,157,804,28,"50083","14.2","3.6"
"250","1400000US17031220500",17031220500,"Census Tract 2205, Cook County, Illinois",2703,1452,1251,405,345,1859,94,1562,175,133,777,56,"65375","22.0","4.1"
"251","1400000US17031220601",17031220601,"Census Tract 2206.01, Cook County, Illinois",1518,796,722,280,154,955,129,453,146,33,874,12,"53650","11.7","2.8"
"252","1400000US17031220602",17031220602,"Census Tract 2206.02, Cook County, Illinois",4787,2322,2465,579,790,3108,310,2030,405,384,1896,72,"38516","30.6","8.5"
"253","1400000US17031220701",17031220701,"Census Tract 2207.01, Cook County, Illinois",3710,1744,1966,830,564,1913,403,821,288,35,2566,0,"40650","30.8","7.4"
"254","1400000US17031220702",17031220702,"Census Tract 2207.02, Cook County, Illinois",4037,1872,2165,1029,519,2182,307,920,203,79,2745,90,"40469","25.6","5.5"
"255","1400000US17031220901",17031220901,"Census Tract 2209.01, Cook County, Illinois",3116,1536,1580,647,636,1672,161,450,376,39,2170,81,"40571","24.8","7.5"
"256","1400000US17031220902",17031220902,"Census Tract 2209.02, Cook County, Illinois",3483,1591,1892,921,839,1641,82,565,465,32,2400,21,"34258","28.8","6.0"
"257","1400000US17031221000",17031221000,"Census Tract 2210, Cook County, Illinois",3121,1395,1726,552,763,1687,119,506,296,37,2261,21,"42250","28.0","9.4"
"258","1400000US17031221100",17031221100,"Census Tract 2211, Cook County, Illinois",4998,2781,2217,752,751,3104,391,1774,529,34,2422,239,"41619","22.8","6.9"
"259","1400000US17031221200",17031221200,"Census Tract 2212, Cook County, Illinois",2420,1203,1217,341,303,1612,164,1313,117,21,878,91,"56094","9.7","5.8"
"260","1400000US17031221300",17031221300,"Census Tract 2213, Cook County, Illinois",2721,1418,1303,495,208,1867,151,1123,78,101,1372,47,"39191","24.2","8.0"
"261","1400000US17031221400",17031221400,"Census Tract 2214, Cook County, Illinois",3003,1733,1270,559,535,1797,112,791,87,66,2051,8,"38556","19.7","4.8"
"262","1400000US17031221500",17031221500,"Census Tract 2215, Cook County, Illinois",2661,1492,1169,151,357,1757,396,1141,86,85,1279,70,"34836","2.2","4.7"
"263","1400000US17031221600",17031221600,"Census Tract 2216, Cook County, Illinois",2878,1449,1429,390,514,1877,97,1989,32,123,651,83,"65625","8.5","3.6"
"264","1400000US17031222200",17031222200,"Census Tract 2222, Cook County, Illinois",1910,1024,886,286,191,1385,48,1350,58,206,268,28,"106759","0.0","4.5"
"265","1400000US17031222500",17031222500,"Census Tract 2225, Cook County, Illinois",1467,776,691,199,301,911,56,417,97,0,944,9,"54643","18.6","2.7"
"266","1400000US17031222600",17031222600,"Census Tract 2226, Cook County, Illinois",1534,727,807,139,264,1035,96,633,122,110,643,26,"35833","6.2","3.4"
"267","1400000US17031222700",17031222700,"Census Tract 2227, Cook County, Illinois",2519,1176,1343,511,338,1539,131,507,282,0,1718,12,"43013","24.6","14.8"
"268","1400000US17031222800",17031222800,"Census Tract 2228, Cook County, Illinois",847,406,441,156,107,546,38,4,199,0,644,0,"17917","47.5","6.7"
"269","1400000US17031222900",17031222900,"Census Tract 2229, Cook County, Illinois",1467,845,622,406,281,745,35,117,274,0,1076,0,"34612","34.0","7.2"
"270","1400000US17031230100",17031230100,"Census Tract 2301, Cook County, Illinois",1523,768,755,264,182,954,123,361,258,7,897,0,"38669","24.9","6.2"
"271","1400000US17031230200",17031230200,"Census Tract 2302, Cook County, Illinois",1453,676,777,317,202,843,91,214,227,0,902,110,"58214","23.3","3.5"
"272","1400000US17031230300",17031230300,"Census Tract 2303, Cook County, Illinois",929,502,427,261,143,486,39,8,12,10,899,0,"38333","28.4","3.6"
"273","1400000US17031230400",17031230400,"Census Tract 2304, Cook County, Illinois",2763,1458,1305,730,380,1469,184,137,113,9,2471,33,"35139","18.9","6.3"
"274","1400000US17031230500",17031230500,"Census Tract 2305, Cook County, Illinois",3320,1578,1742,675,931,1532,182,251,275,0,2794,0,"24805","28.6","6.5"
"275","1400000US17031230600",17031230600,"Census Tract 2306, Cook County, Illinois",7260,3466,3794,1983,1246,3563,468,271,2051,0,4914,24,"36047","29.2","5.1"
"276","1400000US17031230700",17031230700,"Census Tract 2307, Cook County, Illinois",5572,2764,2808,1493,875,2930,274,159,891,26,4496,0,"32357","27.1","9.2"
"277","1400000US17031230800",17031230800,"Census Tract 2308, Cook County, Illinois",1169,583,586,246,67,718,138,27,31,0,1050,61,"46042","4.5","7.4"
"278","1400000US17031230900",17031230900,"Census Tract 2309, Cook County, Illinois",5369,2625,2744,1226,850,3007,286,810,1406,44,2972,137,"35174","35.0","8.8"
"279","1400000US17031231100",17031231100,"Census Tract 2311, Cook County, Illinois",1164,523,641,242,203,610,109,1,897,0,140,126,"28194","22.4","12.9"
"280","1400000US17031231200",17031231200,"Census Tract 2312, Cook County, Illinois",6350,3286,3064,1509,1325,3025,491,115,4959,0,1262,14,"23247","33.1","12.6"
"281","1400000US17031231500",17031231500,"Census Tract 2315, Cook County, Illinois",5591,2383,3208,1475,1018,2258,840,106,5219,0,250,16,"18401","31.4","11.9"
"282","1400000US17031240200",17031240200,"Census Tract 2402, Cook County, Illinois",1571,810,761,183,100,1036,252,995,22,88,427,39,"83185","13.3","1.2"
"283","1400000US17031240300",17031240300,"Census Tract 2403, Cook County, Illinois",1436,817,619,253,137,1026,20,1196,0,41,146,53,"116500","0.6","5.6"
"284","1400000US17031240500",17031240500,"Census Tract 2405, Cook County, Illinois",2168,1234,934,180,240,1668,80,1710,184,128,120,26,"109482","0.0","4.4"
"285","1400000US17031240600",17031240600,"Census Tract 2406, Cook County, Illinois",1072,650,422,199,45,792,36,717,49,76,230,0,"104050","14.9","0.5"
"286","1400000US17031240700",17031240700,"Census Tract 2407, Cook County, Illinois",1719,898,821,369,316,958,76,505,39,77,1094,4,"59408","13.9","9.8"
